date,Power Consumption,Outdoor Temperature,Occupancy
2018-10-19 05:15:00,55.66214286,17.03,0
2018-10-19 05:30:00,68.39333333,17.03,0
2018-10-19 05:45:00,74.54095238,17.35,0
2018-10-19 06:00:00,61.86833334,17.24,0
2018-10-19 06:15:00,75.69035714,16.98,0
2018-10-19 06:30:00,73.65154762,16.64,0
2018-10-19 06:45:00,61.05142857,16.75,0
2018-10-19 07:00:00,71.57517857,16.71,0
2018-10-19 07:15:00,74.92214285,16.41,0
2018-10-19 07:30:00,59.85880952,16.71,0
2018-10-19 07:45:00,70.31071428,17.09,0
2018-10-19 08:00:00,77.91178571,16.73,0
2018-10-19 08:15:00,63.3945,16.82,0
2018-10-19 08:30:00,71.63133333,16.75,0
2018-10-19 08:45:00,74.80235714,16.58,0
2018-10-19 09:00:00,76.651,17.49,0
2018-10-19 09:15:00,63.02166666,17.42,0
2018-10-19 09:30:00,64.644,17.03,0
2018-10-19 09:45:00,74.87371429,16.62,0
2018-10-19 10:00:00,76.06533334,16.61,0
2018-10-19 10:15:00,68.0088022,16.03,0
2018-10-19 10:30:00,56.18666666,15.75,0
2018-10-19 10:45:00,76.72642857,16.34,0
2018-10-19 11:00:00,74.78496338,16.28,0
2018-10-19 11:15:00,74.41291667,15.71,0
2018-10-19 11:30:00,71.26866667,16.38,0
2018-10-19 11:45:00,57.09660714,16.89,0
2018-10-19 12:00:00,73.13297619,16.82,0
2018-10-19 12:15:00,74.58391666,15.83,0
2018-10-19 12:30:00,77.62357143,15.5,0
2018-10-19 12:45:00,70.55083333,15.35,0
2018-10-19 13:00:00,67.995,15.34,0
2018-10-19 13:15:00,77.48333333,14.99,0
2018-10-19 13:30:00,79.06083334,14.74,0
2018-10-19 13:45:00,78.60738096,15.5,0
2018-10-19 14:00:00,62.67575758,16.58,0
2018-10-19 14:15:00,72.99000001,15.66,0
2018-10-19 14:30:00,82.72904762,15.4,0
2018-10-19 14:45:00,83.05541667,15.81,0
2018-10-19 15:00:00,85.36047618,16.09,0
2018-10-19 15:15:00,66.39380952,16.28,0
2018-10-19 15:30:00,74.24233333,16.7,0
2018-10-19 15:45:00,88.76557143,16.94,1
2018-10-19 16:00:00,86.32275,17.35,1
2018-10-19 16:15:00,76.071625,17.71,1
2018-10-19 16:30:00,66.73883334,18.59,1
2018-10-19 16:45:00,88.62590909,18.83,1
2018-10-19 17:00:00,87.693125,19.34,2
2018-10-19 17:15:00,73.89933333,19.56,1
2018-10-19 17:30:00,90.28933333,19.21,1
2018-10-19 17:45:00,98.69333333,19.43,1
2018-10-19 18:00:00,79.60979167,20.06,0
2018-10-19 18:15:00,95.38666667,20.67,1
2018-10-19 18:30:00,99.47395833,20.94,1
2018-10-19 18:45:00,82.78178572,20.53,1
2018-10-19 19:00:00,103.1,20.72,1
2018-10-19 19:15:00,105.0741667,20.53,0
2018-10-19 19:30:00,93.44669047,20.71,0
2018-10-19 19:45:00,108.9446703,20.42,1
2018-10-19 20:00:00,103.281,20.51,1
2018-10-19 20:15:00,103.023,20.23,1
2018-10-19 20:30:00,102.060619,20.29,1
2018-10-19 20:45:00,112.5128571,20.19,1
2018-10-19 21:00:00,101.3026667,20.26,1
2018-10-19 21:15:00,102.1061905,20.11,0
2018-10-19 21:30:00,101.1411905,20.22,0
2018-10-19 21:45:00,112.8413333,20.27,0
2018-10-19 22:00:00,106.1836667,19.92,0
2018-10-19 22:15:00,100.1983571,19.57,0
2018-10-19 22:30:00,102.3766117,18.96,0
2018-10-19 22:45:00,112.861,18.02,0
2018-10-19 23:00:00,104.1011905,17.44,0
2018-10-19 23:15:00,102.995,17.13,0
2018-10-19 23:30:00,101.693125,17.41,0
2018-10-19 23:45:00,102.7430952,17.38,0
2018-10-20 00:00:00,106.2046429,17,0
2018-10-20 00:15:00,106.538125,16.62,0
2018-10-20 00:30:00,99.41651961,16.42,0
2018-10-20 00:45:00,105.5590476,16.18,0
2018-10-20 01:00:00,105.3430769,15.93,0
2018-10-20 01:15:00,98.24133334,15.67,0
2018-10-20 01:30:00,93.04033333,15.67,0
2018-10-20 01:45:00,93.57770833,15.58,0
2018-10-20 02:00:00,112.5683333,15.71,0
2018-10-20 02:15:00,92.12366667,15.66,0
2018-10-20 02:30:00,92.56325,15.47,0
2018-10-20 02:45:00,91.49588096,15.41,0
2018-10-20 03:00:00,90.07833333,15.49,0
2018-10-20 03:15:00,102.0833333,15.24,0
2018-10-20 03:30:00,82.93933333,14.86,0
2018-10-20 03:45:00,83.50916667,14.61,0
2018-10-20 04:00:00,74.95733334,14.03,0
2018-10-20 04:15:00,82.33666666,14.03,0
2018-10-20 04:30:00,64.51466667,13.68,0
2018-10-20 04:45:00,81.16783333,14.21,0
2018-10-20 05:00:00,74.156,14.38,0
2018-10-20 05:15:00,68.53809523,14.33,0
2018-10-20 05:30:00,82.20333333,14.57,0
2018-10-20 05:45:00,64.73016667,14.57,0
2018-10-20 06:00:00,71.11375,14.4,0
2018-10-20 06:15:00,74.21190476,14.21,0
2018-10-20 06:30:00,59.15333333,13.96,0
2018-10-20 06:45:00,76.30833333,13.87,0
2018-10-20 07:00:00,70.10166667,14.35,0
2018-10-20 07:15:00,62.4075,14.43,0
2018-10-20 07:30:00,77.6805,13.99,0
2018-10-20 07:45:00,73.95083333,14.29,0
2018-10-20 08:00:00,57.79692307,14.48,0
2018-10-20 08:15:00,70.85520833,14.48,0
2018-10-20 08:30:00,76.225,13.92,0
2018-10-20 08:45:00,67.456,13.77,0
2018-10-20 09:00:00,57.45621795,13.82,0
2018-10-20 09:15:00,74.70333333,14.2,0
2018-10-20 09:30:00,78.41,14.01,0
2018-10-20 09:45:00,66.50666667,13.72,0
2018-10-20 10:00:00,60.59916666,14.21,0
2018-10-20 10:15:00,73.47266666,14.26,0
2018-10-20 10:30:00,73.02683334,14.08,0
2018-10-20 10:45:00,63.74190476,14.13,0
2018-10-20 11:00:00,59.87625,13.9,0
2018-10-20 11:15:00,72.36033333,13.61,0
2018-10-20 11:30:00,75.75625,13.24,0
2018-10-20 11:45:00,75.62,12.88,0
2018-10-20 12:00:00,72.20966666,12.82,0
2018-10-20 12:15:00,60.28791667,12.77,0
2018-10-20 12:30:00,75.411875,12.78,0
2018-10-20 12:45:00,74.87970238,13.32,0
2018-10-20 13:00:00,74.544125,14.09,0
2018-10-20 13:15:00,66.14683333,14.38,0
2018-10-20 13:30:00,57.172875,14.76,0
2018-10-20 13:45:00,72.67091666,14.9,1
2018-10-20 14:00:00,75.95270833,14.82,0
2018-10-20 14:15:00,78.69692307,14.65,0
2018-10-20 14:30:00,64.94044642,14.5,0
2018-10-20 14:45:00,62.19625,15,0
2018-10-20 15:00:00,70.74360119,15.57,0
2018-10-20 15:15:00,73.52783334,15.96,0
2018-10-20 15:30:00,76.85270834,15.9,0
2018-10-20 15:45:00,76.11624999,16.47,0
2018-10-20 16:00:00,65.269625,16.78,0
2018-10-20 16:15:00,81.00666667,16.87,0
2018-10-20 16:30:00,81.51321429,16.97,0
2018-10-20 16:45:00,73.87928571,17.32,0
2018-10-20 17:00:00,59.772,17.74,0
2018-10-20 17:15:00,72.65208333,18.03,0
2018-10-20 17:30:00,75.09071429,18.38,1
2018-10-20 17:45:00,62.1525,18.86,1
2018-10-20 18:00:00,61.38179487,18.86,1
2018-10-20 18:15:00,75.17738095,18.29,1
2018-10-20 18:30:00,70.03192308,18.3,4
2018-10-20 18:45:00,58.14258333,17.56,2
2018-10-20 19:00:00,75.60350001,16.74,2
2018-10-20 19:15:00,68.46958333,16.39,2
2018-10-20 19:30:00,64.87285714,17.24,2
2018-10-20 19:45:00,88.78085714,17.66,2
2018-10-20 20:00:00,75.995,17.64,2
2018-10-20 20:15:00,79.73071429,17.71,2
2018-10-20 20:30:00,82.17666667,17.39,2
2018-10-20 20:45:00,66.312,16.8,2
2018-10-20 21:00:00,63.96166667,16.59,2
2018-10-20 21:15:00,80.46933333,16.43,3
2018-10-20 21:30:00,75.9495,16.45,2
2018-10-20 21:45:00,77.498,16.63,2
2018-10-20 22:00:00,82.294,16.39,2
2018-10-20 22:15:00,88.50283334,16.4,2
2018-10-20 22:30:00,70.24466666,16.5,2
2018-10-20 22:45:00,66.45333333,16.14,2
2018-10-20 23:00:00,68.993125,15.73,2
2018-10-20 23:15:00,85.10416667,15.61,2
2018-10-20 23:30:00,68.07283334,15.74,2
2018-10-20 23:45:00,78.28285714,15.59,2
2018-10-21 00:00:00,71.69333333,15.45,2
2018-10-21 00:15:00,77.264,15.16,2
2018-10-21 00:30:00,95.30833333,15.02,2
2018-10-21 00:45:00,78.005,14.84,2
2018-10-21 01:00:00,82.90966667,14.77,2
2018-10-21 01:15:00,75.04266666,14.54,0
2018-10-21 01:30:00,67.61133333,14.41,0
2018-10-21 01:45:00,72.92,14.37,0
2018-10-21 02:00:00,59.85416667,14.08,0
2018-10-21 02:15:00,75.03,13.97,0
2018-10-21 02:30:00,61.53574359,13.72,0
2018-10-21 02:45:00,61.61543956,13.48,2
2018-10-21 03:00:00,80.20523077,13.35,2
2018-10-21 03:15:00,58.92430769,13.37,3
2018-10-21 03:30:00,65.91645605,13.11,3
2018-10-21 03:45:00,76.47179488,13.11,4
2018-10-21 04:00:00,59.84820513,13.46,6
2018-10-21 04:15:00,62.77494873,13.7,9
2018-10-21 04:30:00,75.70102565,13.82,9
2018-10-21 04:45:00,61.86014423,13.79,8
2018-10-21 05:00:00,62.74241758,13.83,11
2018-10-21 05:15:00,79.53858974,13.64,18
2018-10-21 05:30:00,68.49333333,13.67,16
2018-10-21 05:45:00,56.52561905,13.58,25
2018-10-21 06:00:00,71.7292381,13.37,17
2018-10-21 06:15:00,73.33869047,13.31,21
2018-10-21 06:30:00,65.70093773,13.18,31
2018-10-21 06:45:00,57.72076191,13.15,40
2018-10-21 07:00:00,73.61771428,13,45
2018-10-21 07:15:00,71.47466667,12.92,57
2018-10-21 07:30:00,75.87857142,12.83,64
2018-10-21 07:45:00,52.27823809,12.78,64
2018-10-21 08:00:00,70.44848214,12.92,41
2018-10-21 08:15:00,73.97,13.15,41
2018-10-21 08:30:00,72.51142857,13.04,40
2018-10-21 08:45:00,64.92217262,12.81,42
2018-10-21 09:00:00,57.0617619,12.84,44
2018-10-21 09:15:00,73.58977591,12.83,44
2018-10-21 09:30:00,73.8746131,12.74,32
2018-10-21 09:45:00,77.08785714,12.68,29
2018-10-21 10:00:00,55.55480953,12.68,30
2018-10-21 10:15:00,64.22742857,12.51,38
2018-10-21 10:30:00,72.00779762,12.39,52
2018-10-21 10:45:00,74.04730769,12.4,51
2018-10-21 11:00:00,71.61266667,12.34,57
2018-10-21 11:15:00,61.73233334,12.3,48
2018-10-21 11:30:00,61.06083333,12.23,52
2018-10-21 11:45:00,72.632,11.96,54
2018-10-21 12:00:00,78.64666667,11.69,71
2018-10-21 12:15:00,70.282,11.57,65
2018-10-21 12:30:00,70.20666667,11.85,45
2018-10-21 12:45:00,63.343,11.7,41
2018-10-21 13:00:00,53.510125,11.93,39
2018-10-21 13:15:00,69.71,11.91,33
2018-10-21 13:30:00,70.47573809,12.37,32
2018-10-21 13:45:00,73.0549762,12.57,27
2018-10-21 14:00:00,71.98721428,13.01,23
2018-10-21 14:15:00,71.65761905,13.38,16
2018-10-21 14:30:00,55.04535714,13.76,12
2018-10-21 14:45:00,61.5247619,14.28,10
2018-10-21 15:00:00,71.68297619,14.22,11
2018-10-21 15:15:00,77.1746131,14.22,6
2018-10-21 15:30:00,78.77997619,14.48,4
2018-10-21 15:45:00,71.38833333,14.78,6
2018-10-21 16:00:00,61.09545238,15.18,6
2018-10-21 16:15:00,75.20535714,15.51,10
2018-10-21 16:30:00,72.3372619,16.02,9
2018-10-21 16:45:00,71.56133333,16.26,6
2018-10-21 17:00:00,70.49908333,16.31,4
2018-10-21 17:15:00,67.81071428,16.52,6
2018-10-21 17:30:00,56.12815475,17.06,6
2018-10-21 17:45:00,58.83233333,17.57,6
2018-10-21 18:00:00,66.38115385,18.31,6
2018-10-21 18:15:00,61.11729167,18.55,9
2018-10-21 18:30:00,64.371875,18.77,8
2018-10-21 18:45:00,41.96933333,19.39,8
2018-10-21 19:00:00,62.316,19.21,8
2018-10-21 19:15:00,66.75419415,19.42,9
2018-10-21 19:30:00,69.90083334,19.82,9
2018-10-21 19:45:00,57.64666667,19.31,7
2018-10-21 20:00:00,67.4575,18.4,7
2018-10-21 20:15:00,70.83238095,18.52,6
2018-10-21 20:30:00,44.06367647,18.73,8
2018-10-21 20:45:00,58.97866667,18.02,7
2018-10-21 21:00:00,72.02035714,18.42,7
2018-10-21 21:15:00,57.47633333,18.39,7
2018-10-21 21:30:00,59.25821428,18.55,5
2018-10-21 21:45:00,76.17133334,18.44,4
2018-10-21 22:00:00,65.875,18.09,4
2018-10-21 22:15:00,69.63333334,17.88,4
2018-10-21 22:30:00,74.96571429,17.68,4
2018-10-21 22:45:00,57.63294871,17.28,4
2018-10-21 23:00:00,57.48309524,16.67,4
2018-10-21 23:15:00,72.37333333,16.04,4
2018-10-21 23:30:00,55.91638095,15.44,4
2018-10-21 23:45:00,65.47242857,15.33,4
2018-10-22 00:00:00,72.32755952,15.11,4
2018-10-22 00:15:00,60.14219047,14.81,4
2018-10-22 00:30:00,72.34857143,15.08,4
2018-10-22 00:45:00,67.20623809,15.44,4
2018-10-22 01:00:00,58.82571429,15.51,4
2018-10-22 01:15:00,74.40791667,15.64,0
2018-10-22 01:30:00,66.35333333,15.41,0
2018-10-22 01:45:00,60.83166667,15.27,0
2018-10-22 02:00:00,77.36535714,14.96,0
2018-10-22 02:15:00,64.96916667,14.88,0
2018-10-22 02:30:00,60.715,14.66,0
2018-10-22 02:45:00,80.32321428,14.51,0
2018-10-22 03:00:00,61.69116667,14.34,0
2018-10-22 03:15:00,59.56366667,14.22,1
2018-10-22 03:30:00,76.086,14.03,1
2018-10-22 03:45:00,63.96328572,13.86,1
2018-10-22 04:00:00,58.27733333,13.8,2
2018-10-22 04:15:00,74.99,13.66,2
2018-10-22 04:30:00,75.41291667,13.29,3
2018-10-22 04:45:00,59.89821429,13.06,4
2018-10-22 05:00:00,67.14541666,12.84,7
2018-10-22 05:15:00,72.471,12.76,7
2018-10-22 05:30:00,71.21482143,13.05,14
2018-10-22 05:45:00,56.1795,12.93,14
2018-10-22 06:00:00,64.58058334,13.32,19
2018-10-22 06:15:00,71.88142857,13.25,31
2018-10-22 06:30:00,73.46479167,13.37,30
2018-10-22 06:45:00,64.45729167,13.27,34
2018-10-22 07:00:00,53.865,13.13,34
2018-10-22 07:15:00,75.56678572,13.14,37
2018-10-22 07:30:00,73.70314286,12.97,47
2018-10-22 07:45:00,74.35416667,12.75,49
2018-10-22 08:00:00,63.43066667,12.58,48
2018-10-22 08:15:00,54.07733333,12.46,48
2018-10-22 08:30:00,69.82428571,12.57,38
2018-10-22 08:45:00,70.759,12.39,36
2018-10-22 09:00:00,70.72366666,12.72,34
2018-10-22 09:15:00,70.20699999,12.73,36
2018-10-22 09:30:00,54.63266667,12.7,37
2018-10-22 09:45:00,61.83116666,12.42,30
2018-10-22 10:00:00,71.57285714,12.39,27
2018-10-22 10:15:00,69.86733334,12.48,29
2018-10-22 10:30:00,67.76410256,12.66,48
2018-10-22 10:45:00,68.43598485,13.54,48
2018-10-22 11:00:00,47.80452381,14.05,44
2018-10-22 11:15:00,58.10535715,14.21,41
2018-10-22 11:30:00,68.51433333,14.31,45
2018-10-22 11:45:00,72.88928571,13.45,39
2018-10-22 12:00:00,62.68333333,12.31,45
2018-10-22 12:15:00,63.76,11.66,44
2018-10-22 12:30:00,71.54595239,11.57,46
2018-10-22 12:45:00,53.60333333,11.63,50
2018-10-22 13:00:00,60.062,11.84,51
2018-10-22 13:15:00,74.11833333,12.09,48
2018-10-22 13:30:00,74.28833333,12.35,48
2018-10-22 13:45:00,72.60540293,12.73,31
2018-10-22 14:00:00,80.96771429,13.26,27
2018-10-22 14:15:00,72.93125,13.42,25
2018-10-22 14:30:00,64.69892857,13.79,23
2018-10-22 14:45:00,78.02308333,14.49,17
2018-10-22 15:00:00,83.66157509,14.82,16
2018-10-22 15:15:00,80.6825,15.02,17
2018-10-22 15:30:00,81.09216666,15.49,15
2018-10-22 15:45:00,82.408,15.86,14
2018-10-22 16:00:00,86.47666667,16.54,13
2018-10-22 16:15:00,83.10386555,17.26,13
2018-10-22 16:30:00,67.18353696,17.59,15
2018-10-22 16:45:00,65.99317402,18.38,14
2018-10-22 17:00:00,68.29855742,18.81,12
2018-10-22 17:15:00,68.42182773,18.97,15
2018-10-22 17:30:00,80.45543137,19.06,15
2018-10-22 17:45:00,62.83372549,18,12
2018-10-22 18:00:00,74.9540196,18.28,12
2018-10-22 18:15:00,83.95431373,17.88,9
2018-10-22 18:30:00,88.99651261,18.02,9
2018-10-22 18:45:00,80.02040196,18.34,9
2018-10-22 19:00:00,56.36019608,18.86,9
2018-10-22 19:15:00,82.15415687,19.72,9
2018-10-22 19:30:00,86.29645098,19.62,9
2018-10-22 19:45:00,84.00274511,19.5,9
2018-10-22 20:00:00,53.2337535,19.06,10
2018-10-22 20:15:00,83.21474358,19.04,10
2018-10-22 20:30:00,86.5422381,18.57,10
2018-10-22 20:45:00,68.80733333,18.34,10
2018-10-22 21:00:00,77.96464286,18.62,10
2018-10-22 21:15:00,86.10714285,18.57,11
2018-10-22 21:30:00,75.431,17.72,11
2018-10-22 21:45:00,83.57266667,17.55,11
2018-10-22 22:00:00,70.69714286,17.41,11
2018-10-22 22:15:00,59.20600001,17.56,11
2018-10-22 22:30:00,84.09125,17.8,11
2018-10-22 22:45:00,65.735,17.89,11
2018-10-22 23:00:00,62.202,17.72,11
2018-10-22 23:15:00,81.91807693,17.42,11
2018-10-22 23:30:00,68.06466667,17.39,11
2018-10-22 23:45:00,84.632,17.39,11
2018-10-23 00:00:00,70.50716666,17.79,11
2018-10-23 00:15:00,63.78866667,17.48,11
2018-10-23 00:30:00,85.9725,16.98,11
2018-10-23 00:45:00,67.36,17.28,11
2018-10-23 01:00:00,69.57,17.24,11
2018-10-23 01:15:00,74.19666666,16.94,0
2018-10-23 01:30:00,60.39354167,18.11,0
2018-10-23 01:45:00,75.68266667,18.06,0
2018-10-23 02:00:00,67.604375,17.96,0
2018-10-23 02:15:00,63.883,17.96,0
2018-10-23 02:30:00,80.01166666,18.03,0
2018-10-23 02:45:00,62.99066666,17.93,0
2018-10-23 03:00:00,71.02166667,17.71,0
2018-10-23 03:15:00,72.84875,17.47,3
2018-10-23 03:30:00,62.61595238,17.44,4
2018-10-23 03:45:00,79.92833333,17.86,2
2018-10-23 04:00:00,77.54666667,17.99,2
2018-10-23 04:15:00,70.38933333,17.83,5
2018-10-23 04:30:00,82.29,17.92,6
2018-10-23 04:45:00,83.52333333,17.86,5
2018-10-23 05:00:00,63.47190476,18.14,8
2018-10-23 05:15:00,70.66794872,17.87,8
2018-10-23 05:30:00,76.73472528,17.8,16
2018-10-23 05:45:00,75.96,17.26,16
2018-10-23 06:00:00,61.43066666,16.47,21
2018-10-23 06:15:00,60.803125,16.5,18
2018-10-23 06:30:00,74.749375,16.82,16
2018-10-23 06:45:00,73.79916667,17.3,24
2018-10-23 07:00:00,74.28766667,16.97,25
2018-10-23 07:15:00,60.528,17.41,24
2018-10-23 07:30:00,57.10285714,17.63,20
2018-10-23 07:45:00,70.12666667,17.86,16
2018-10-23 08:00:00,72.95404762,17.86,17
2018-10-23 08:15:00,72.03979167,17.86,23
2018-10-23 08:30:00,74.33216667,17.72,21
2018-10-23 08:45:00,61.2295,17.83,22
2018-10-23 09:00:00,52.22617647,18.5,18
2018-10-23 09:15:00,70.89321429,18.75,21
2018-10-23 09:30:00,72.35714286,18.56,16
2018-10-23 09:45:00,72.08985714,18.23,12
2018-10-23 10:00:00,70.3147619,17.84,15
2018-10-23 10:15:00,66.18972527,17.93,21
2018-10-23 10:30:00,56.05666667,16.91,37
2018-10-23 10:45:00,74.19428571,15.26,36
2018-10-23 11:00:00,73.27105953,15.67,34
2018-10-23 11:15:00,69.097,16.65,37
2018-10-23 11:30:00,73.50933333,17.76,40
2018-10-23 11:45:00,77.06770834,14.69,43
2018-10-23 12:00:00,74.31933334,15.76,40
2018-10-23 12:15:00,69.5145238,14.67,43
2018-10-23 12:30:00,65.068,16.54,45
2018-10-23 12:45:00,79.15,18.19,41
2018-10-23 13:00:00,82.70479167,15.21,45
2018-10-23 13:15:00,77.50785714,14.76,47
2018-10-23 13:30:00,78.72333334,16.27,36
2018-10-23 13:45:00,75.79696078,14.36,26
2018-10-23 14:00:00,79.39833334,16.87,22
2018-10-23 14:15:00,77.76014286,16.32,20
2018-10-23 14:30:00,78.15219047,17.74,6
2018-10-23 14:45:00,78.02729167,16.86,6
2018-10-23 15:00:00,64.99142857,16.24,0
2018-10-23 15:15:00,70.00958792,16.67,0
2018-10-23 15:30:00,78.34242857,17.25,1
2018-10-23 15:45:00,88.54047619,18.22,1
2018-10-23 16:00:00,84.79571428,18.39,0
2018-10-23 16:15:00,90.01392857,18.46,1
2018-10-23 16:30:00,92.20428571,18.97,1
2018-10-23 16:45:00,81.97233333,19.88,0
2018-10-23 17:00:00,71.63446429,19.39,1
2018-10-23 17:15:00,89.65576191,19.79,1
2018-10-23 17:30:00,83.86151786,20.37,2
2018-10-23 17:45:00,81.15142857,20.89,3
2018-10-23 18:00:00,65.35595238,21,4
2018-10-23 18:15:00,67.1352661,21.14,4
2018-10-23 18:30:00,78.428,21.07,5
2018-10-23 18:45:00,87.52333332,21.51,5
2018-10-23 19:00:00,65.68145833,21.39,5
2018-10-23 19:15:00,76.89818182,21.81,5
2018-10-23 19:30:00,94.07666667,22.01,4
2018-10-23 19:45:00,76.033125,21.63,4
2018-10-23 20:00:00,87.75404762,22.22,4
2018-10-23 20:15:00,87.57357143,22.06,4
2018-10-23 20:30:00,76.18066667,21.96,4
2018-10-23 20:45:00,91.23057143,21.73,4
2018-10-23 21:00:00,98.30761904,21.74,4
2018-10-23 21:15:00,86.91633333,21.32,4
2018-10-23 21:30:00,95.06461904,20.49,4
2018-10-23 21:45:00,83.50214286,20.89,4
2018-10-23 22:00:00,79.81395833,20.81,4
2018-10-23 22:15:00,95.92,20.43,4
2018-10-23 22:30:00,83.03666667,21.3,4
2018-10-23 22:45:00,88.21866666,21.58,4
2018-10-23 23:00:00,90.48542857,20.76,4
2018-10-23 23:15:00,66.89471591,20.77,4
2018-10-23 23:30:00,84.90884849,21.07,4
2018-10-23 23:45:00,74.64852273,21.3,4
2018-10-24 00:00:00,81.12386364,21.46,4
2018-10-24 00:15:00,77.89212122,21.33,4
2018-10-24 00:30:00,68.98359308,20.52,3
2018-10-24 00:45:00,82.5344697,21.01,3
2018-10-24 01:00:00,65.05147727,20.86,3
2018-10-24 01:15:00,74.35448485,20.94,0
2018-10-24 01:30:00,75.46424241,21.18,0
2018-10-24 01:45:00,65.898,21.37,0
2018-10-24 02:00:00,80.7125,21.07,0
2018-10-24 02:15:00,60.28266666,20.98,0
2018-10-24 02:30:00,69.88725,21.31,0
2018-10-24 02:45:00,73.275,21.12,0
2018-10-24 03:00:00,63.63375,20.44,1
2018-10-24 03:15:00,77.35980769,20.73,1
2018-10-24 03:30:00,54.79958334,20.69,1
2018-10-24 03:45:00,65.5325,20.54,0
2018-10-24 04:00:00,73.35433333,20.51,1
2018-10-24 04:15:00,60.93833334,20.74,3
2018-10-24 04:30:00,77.33733333,20.84,3
2018-10-24 04:45:00,78.66833333,20.77,3
2018-10-24 05:00:00,59.99520833,20.79,5
2018-10-24 05:15:00,73.19948718,20.33,6
2018-10-24 05:30:00,78.47738095,20.92,11
2018-10-24 05:45:00,74.33166667,21,5
2018-10-24 06:00:00,58.57,20.82,14
2018-10-24 06:15:00,72.81833333,20.79,17
2018-10-24 06:30:00,76.58333333,20.83,16
2018-10-24 06:45:00,79.21309524,20.71,22
2018-10-24 07:00:00,70.17016667,20.97,32
2018-10-24 07:15:00,60.10614286,20.9,36
2018-10-24 07:30:00,71.9712381,20.84,36
2018-10-24 07:45:00,72.15854167,20.69,36
2018-10-24 08:00:00,72.20400001,20.68,34
2018-10-24 08:15:00,55.99690476,20.48,38
2018-10-24 08:30:00,63.94428572,20.11,36
2018-10-24 08:45:00,72.45166667,19.31,39
2018-10-24 09:00:00,76.69933334,19.15,35
2018-10-24 09:15:00,78.041,19.87,33
2018-10-24 09:30:00,58.55108334,19.84,20
2018-10-24 09:45:00,66.11033333,19.77,14
2018-10-24 10:00:00,74.03323529,19.64,15
2018-10-24 10:15:00,74.92333333,19.27,17
2018-10-24 10:30:00,75.19166667,18.88,23
2018-10-24 10:45:00,75.00166667,18.01,28
2018-10-24 11:00:00,55.13904762,17.54,26
2018-10-24 11:15:00,71.0675,17.72,17
2018-10-24 11:30:00,78.04933333,17.77,17
2018-10-24 11:45:00,76.31458333,18.21,12
2018-10-24 12:00:00,77.865,18.61,17
2018-10-24 12:15:00,79.5925,19.14,12
2018-10-24 12:30:00,59.25083333,19.13,16
2018-10-24 12:45:00,69.45807692,18.52,17
2018-10-24 13:00:00,75.34333334,17.53,24
2018-10-24 13:15:00,79.78428571,17.84,17
2018-10-24 13:30:00,82.32571429,18.06,14
2018-10-24 13:45:00,84.68309523,18.74,8
2018-10-24 14:00:00,61.82347619,18.79,2
2018-10-24 14:15:00,73.2995238,18.39,5
2018-10-24 14:30:00,82.51877976,18.43,3
2018-10-24 14:45:00,81.30952381,18.68,3
2018-10-24 15:00:00,82.98071429,18.83,2
2018-10-24 15:15:00,84.75,19.23,2
2018-10-24 15:30:00,83.29614286,19.41,0
2018-10-24 15:45:00,76.268125,19.71,1
2018-10-24 16:00:00,91.27366667,20.28,2
2018-10-24 16:15:00,93.15333334,20.19,2
2018-10-24 16:30:00,94.274,20.69,3
2018-10-24 16:45:00,96.33765567,21.52,2
2018-10-24 17:00:00,82.60616667,21.99,2
2018-10-24 17:15:00,93.76583333,22.7,2
2018-10-24 17:30:00,94.88,23.66,3
2018-10-24 17:45:00,87.61666666,23.36,3
2018-10-24 18:00:00,80.60511904,23.73,3
2018-10-24 18:15:00,97.74533333,23.91,2
2018-10-24 18:30:00,102.0882143,24.95,3
2018-10-24 18:45:00,83.97714286,25.67,3
2018-10-24 19:00:00,108.8101667,25.13,4
2018-10-24 19:15:00,111.3669524,26.49,4
2018-10-24 19:30:00,97.41133333,27,4
2018-10-24 19:45:00,112.6578571,27.61,4
2018-10-24 20:00:00,104.232,27.22,4
2018-10-24 20:15:00,91.75928571,26.51,4
2018-10-24 20:30:00,107.4933333,25.87,4
2018-10-24 20:45:00,93.02535714,25.51,4
2018-10-24 21:00:00,92.84183334,25.86,4
2018-10-24 21:15:00,83.94033334,25.17,4
2018-10-24 21:30:00,89.94533333,24.56,4
2018-10-24 21:45:00,96.70384615,24.24,4
2018-10-24 22:00:00,102.5746667,23.68,4
2018-10-24 22:15:00,101.7236667,23.56,4
2018-10-24 22:30:00,91.1387143,22.93,4
2018-10-24 22:45:00,91.703125,22.43,4
2018-10-24 23:00:00,87.29705129,21.73,4
2018-10-24 23:15:00,89.24,21.72,4
2018-10-24 23:30:00,78.5427619,21.64,4
2018-10-24 23:45:00,91.87552381,22.02,4
2018-10-25 00:00:00,98.38061905,21.42,4
2018-10-25 00:15:00,91.52380952,22.51,4
2018-10-25 00:30:00,95.76318452,22.61,4
2018-10-25 00:45:00,86.65785715,22.51,4
2018-10-25 01:00:00,94.33653846,22.72,4
2018-10-25 01:15:00,69.88809523,22.49,0
2018-10-25 01:30:00,82.66535714,22.19,0
2018-10-25 01:45:00,71.11511904,22.37,0
2018-10-25 02:00:00,82.24196429,22.5,0
2018-10-25 02:15:00,71.97714286,22.52,0
2018-10-25 02:30:00,65.83790477,22.51,0
